chromosome	start	end	width	test	ref
Chr09	350001	360000	10000	363	327
Chr09	355001	365000	10000	357	340
Chr09	360001	370000	10000	354	295
Chr09	365001	375000	10000	345	309
Chr09	370001	380000	10000	365	406
Chr09	375001	385000	10000	373	380
Chr09	380001	390000	10000	375	311
Chr09	385001	395000	10000	383	328
Chr09	390001	400000	10000	453	354
Chr09	395001	405000	10000	477	373
Chr09	400001	410000	10000	377	375
Chr09	405001	415000	10000	313	309
Chr09	410001	420000	10000	356	274
Chr09	415001	425000	10000	361	280
Chr09	420001	430000	10000	304	262
Chr09	425001	435000	10000	254	228
Chr09	430001	440000	10000	178	141
Chr09	435001	445000	10000	209	185
Chr09	440001	450000	10000	345	297
Chr09	445001	455000	10000	357	294
Chr09	450001	460000	10000	306	286
Chr09	455001	465000	10000	323	330
Chr09	460001	470000	10000	321	353
Chr09	465001	475000	10000	309	283
Chr09	470001	480000	10000	363	308
Chr09	475001	485000	10000	417	361
Chr09	480001	490000	10000	392	341
Chr09	485001	495000	10000	375	314
Chr09	490001	500000	10000	372	339
Chr09	495001	505000	10000	373	351
Chr09	500001	510000	10000	348	299
Chr09	505001	515000	10000	329	286
Chr09	510001	520000	10000	380	332
Chr09	515001	525000	10000	381	352
Chr09	520001	530000	10000	321	293
Chr09	525001	535000	10000	333	323
Chr09	530001	540000	10000	350	385
Chr09	535001	545000	10000	311	361
Chr09	540001	550000	10000	325	326
Chr09	545001	555000	10000	411	373
Chr09	550001	560000	10000	400	364
Chr09	555001	565000	10000	347	323
Chr09	560001	570000	10000	382	355
Chr09	565001	575000	10000	267	254
Chr09	570001	580000	10000	134	126
Chr09	575001	585000	10000	230	178
Chr09	580001	590000	10000	323	307
Chr09	585001	595000	10000	329	366
Chr09	590001	600000	10000	249	265
Chr09	595001	605000	10000	260	261
Chr09	600001	610000	10000	352	344
Chr09	605001	615000	10000	335	351
Chr09	610001	620000	10000	401	345
Chr09	615001	625000	10000	240	160
Chr09	620001	630000	10000	106	113
Chr09	625001	635000	10000	222	231
Chr09	630001	640000	10000	299	307
Chr09	635001	645000	10000	331	343
Chr09	640001	650000	10000	336	351
Chr09	645001	655000	10000	359	355
Chr09	650001	660000	10000	331	303
Chr09	655001	665000	10000	159	145
Chr09	660001	670000	10000	3	0
Chr09	665001	675000	10000	5	5
Chr09	670001	680000	10000	55	35
Chr09	675001	685000	10000	122	72
Chr09	680001	690000	10000	106	66
Chr09	685001	695000	10000	154	113
Chr09	690001	700000	10000	119	92
Chr09	695001	705000	10000	9	9
Chr09	700001	710000	10000	26	20
Chr09	705001	715000	10000	71	75
Chr09	710001	720000	10000	169	174
Chr09	715001	725000	10000	235	224
Chr09	720001	730000	10000	129	118
Chr09	725001	735000	10000	18	12
Chr09	730001	740000	10000	50	50
Chr09	735001	745000	10000	98	99
Chr09	740001	750000	10000	196	186
Chr09	745001	755000	10000	349	273
Chr09	750001	760000	10000	405	337
Chr09	755001	765000	10000	384	376
Chr09	760001	770000	10000	342	323
Chr09	765001	775000	10000	338	289
Chr09	770001	780000	10000	380	307
Chr09	775001	785000	10000	390	372
Chr09	780001	790000	10000	363	381
Chr09	785001	795000	10000	255	235
Chr09	790001	800000	10000	116	105
Chr09	795001	805000	10000	183	150
Chr09	800001	810000	10000	357	323
Chr09	805001	815000	10000	357	362
Chr09	810001	820000	10000	275	242
Chr09	815001	825000	10000	249	222
Chr09	820001	830000	10000	254	272
Chr09	825001	835000	10000	298	276
Chr09	830001	840000	10000	322	349
Chr09	835001	845000	10000	304	394
Chr09	840001	850000	10000	232	235
Chr09	845001	855000	10000	205	190
Chr09	850001	860000	10000	317	304
Chr09	855001	865000	10000	360	295
Chr09	860001	870000	10000	300	213
Chr09	865001	875000	10000	265	221
Chr09	870001	880000	10000	296	312
Chr09	875001	885000	10000	203	226
Chr09	880001	890000	10000	43	46
Chr09	885001	895000	10000	26	26
Chr09	890001	900000	10000	62	57
Chr09	895001	905000	10000	54	46
Chr09	900001	910000	10000	118	97
Chr09	905001	915000	10000	240	206
Chr09	910001	920000	10000	295	252
Chr09	915001	925000	10000	265	225
Chr09	920001	930000	10000	233	219
Chr09	925001	935000	10000	321	299
Chr09	930001	940000	10000	403	368
Chr09	935001	945000	10000	412	377
Chr09	940001	950000	10000	441	399
Chr09	945001	955000	10000	422	380
Chr09	950001	960000	10000	439	351
Chr09	955001	965000	10000	424	348
Chr09	960001	970000	10000	367	331
Chr09	965001	975000	10000	378	323
Chr09	970001	980000	10000	311	262
Chr09	975001	985000	10000	297	244
Chr09	980001	990000	10000	413	341
Chr09	985001	995000	10000	414	353
Chr09	990001	1000000	10000	344	306
Chr09	995001	1005000	10000	387	354
Chr09	1000001	1010000	10000	424	402
Chr09	1005001	1015000	10000	351	323
Chr09	1010001	1020000	10000	341	291
Chr09	1015001	1025000	10000	351	352
Chr09	1020001	1030000	10000	382	379
Chr09	1025001	1035000	10000	387	344
Chr09	1030001	1040000	10000	259	242
Chr09	1035001	1045000	10000	255	238
Chr09	1040001	1050000	10000	277	270
Chr09	1045001	1055000	10000	290	270
Chr09	1050001	1060000	10000	328	319
Chr09	1055001	1065000	10000	325	313
Chr09	1060001	1070000	10000	313	286
Chr09	1065001	1075000	10000	266	248
Chr09	1070001	1080000	10000	226	201
Chr09	1075001	1085000	10000	194	151
Chr09	1080001	1090000	10000	267	234
Chr09	1085001	1095000	10000	346	341
Chr09	1090001	1100000	10000	342	326
Chr09	1095001	1105000	10000	402	344
Chr09	1100001	1110000	10000	516	404
Chr09	1105001	1115000	10000	744	592
Chr09	1110001	1120000	10000	628	524
Chr09	1115001	1125000	10000	349	353
Chr09	1120001	1130000	10000	320	315
Chr09	1125001	1135000	10000	285	242
Chr09	1130001	1140000	10000	181	171
Chr09	1135001	1145000	10000	84	87
Chr09	1140001	1150000	10000	37	32
Chr09	1145001	1155000	10000	7	8
Chr09	1150001	1160000	10000	41	45
Chr09	1155001	1165000	10000	64	67
Chr09	1160001	1170000	10000	41	49
Chr09	1165001	1175000	10000	36	43
Chr09	1170001	1180000	10000	84	75
Chr09	1175001	1185000	10000	198	169
Chr09	1180001	1190000	10000	321	246
Chr09	1185001	1195000	10000	339	252
Chr09	1190001	1200000	10000	354	291
Chr09	1195001	1205000	10000	312	275
Chr09	1200001	1210000	10000	271	266
Chr09	1205001	1215000	10000	273	263
Chr09	1210001	1220000	10000	330	282
Chr09	1215001	1225000	10000	395	332
Chr09	1220001	1230000	10000	392	338
Chr09	1225001	1235000	10000	269	236
Chr09	1230001	1240000	10000	298	333
Chr09	1235001	1245000	10000	376	381
Chr09	1240001	1250000	10000	197	164
Chr09	1245001	1255000	10000	149	151
Chr09	1250001	1260000	10000	2972	3310
Chr09	1255001	1265000	10000	3023	3381
Chr09	1260001	1270000	10000	302	324
Chr09	1265001	1275000	10000	328	322
Chr09	1270001	1280000	10000	300	303
Chr09	1275001	1285000	10000	269	292
Chr09	1280001	1290000	10000	262	265
Chr09	1285001	1295000	10000	325	266
Chr09	1290001	1300000	10000	430	331
Chr09	1295001	1305000	10000	380	317
Chr09	1300001	1310000	10000	273	278
Chr09	1305001	1315000	10000	289	300
Chr09	1310001	1320000	10000	307	322
Chr09	1315001	1325000	10000	311	321
Chr09	1320001	1330000	10000	241	224
Chr09	1325001	1335000	10000	268	241
Chr09	1330001	1340000	10000	400	319
Chr09	1335001	1345000	10000	404	309
Chr09	1340001	1350000	10000	359	306
Chr09	1345001	1355000	10000	359	277
Chr09	1350001	1360000	10000	301	246
Chr09	1355001	1365000	10000	291	293
Chr09	1360001	1370000	10000	387	323
Chr09	1365001	1375000	10000	314	257
Chr09	1370001	1380000	10000	278	273
Chr09	1375001	1385000	10000	339	336
Chr09	1380001	1390000	10000	450	511
Chr09	1385001	1395000	10000	406	473
Chr09	1390001	1400000	10000	309	333
Chr09	1395001	1405000	10000	344	334
Chr09	1400001	1410000	10000	223	183
Chr09	1405001	1415000	10000	82	79
Chr09	1410001	1420000	10000	38	56
Chr09	1415001	1425000	10000	25	30
Chr09	1420001	1430000	10000	134	137
Chr09	1425001	1435000	10000	264	264
Chr09	1430001	1440000	10000	246	228
Chr09	1435001	1445000	10000	167	145
Chr09	1440001	1450000	10000	117	93
Chr09	1445001	1455000	10000	166	139
Chr09	1450001	1460000	10000	250	232
Chr09	1455001	1465000	10000	270	240
Chr09	1460001	1470000	10000	208	198
Chr09	1465001	1475000	10000	196	209
Chr09	1470001	1480000	10000	290	300
Chr09	1475001	1485000	10000	254	271
Chr09	1480001	1490000	10000	246	244
Chr09	1485001	1495000	10000	287	303
Chr09	1490001	1500000	10000	260	272
Chr09	1495001	1505000	10000	225	222
Chr09	1500001	1510000	10000	245	215
Chr09	1505001	1515000	10000	343	283
Chr09	1510001	1520000	10000	396	326
Chr09	1515001	1525000	10000	374	323
Chr09	1520001	1530000	10000	311	311
Chr09	1525001	1535000	10000	325	350
Chr09	1530001	1540000	10000	369	381
Chr09	1535001	1545000	10000	356	333
Chr09	1540001	1550000	10000	354	325
Chr09	1545001	1555000	10000	354	395
Chr09	1550001	1560000	10000	357	416
Chr09	1555001	1565000	10000	340	296
Chr09	1560001	1570000	10000	309	251
Chr09	1565001	1575000	10000	369	342
Chr09	1570001	1580000	10000	326	319
Chr09	1575001	1585000	10000	270	247
Chr09	1580001	1590000	10000	288	268
Chr09	1585001	1595000	10000	275	263
Chr09	1590001	1600000	10000	314	254
Chr09	1595001	1605000	10000	320	251
Chr09	1600001	1610000	10000	276	224
Chr09	1605001	1615000	10000	330	362
Chr09	1610001	1620000	10000	395	441
Chr09	1615001	1625000	10000	336	351
Chr09	1620001	1630000	10000	378	372
Chr09	1625001	1635000	10000	357	338
Chr09	1630001	1640000	10000	302	267
Chr09	1635001	1645000	10000	364	355
Chr09	1640001	1650000	10000	331	398
Chr09	1645001	1655000	10000	310	343
Chr09	1650001	1660000	10000	298	287
Chr09	1655001	1665000	10000	328	289
Chr09	1660001	1670000	10000	308	286
Chr09	1665001	1675000	10000	292	304
Chr09	1670001	1680000	10000	345	313
Chr09	1675001	1685000	10000	331	298
Chr09	1680001	1690000	10000	327	321
Chr09	1685001	1695000	10000	330	285
Chr09	1690001	1700000	10000	382	338
Chr09	1695001	1705000	10000	376	358
Chr09	1700001	1710000	10000	303	278
Chr09	1705001	1715000	10000	395	330
Chr09	1710001	1720000	10000	467	385
Chr09	1715001	1725000	10000	483	391
Chr09	1720001	1730000	10000	386	298
Chr09	1725001	1735000	10000	278	213
Chr09	1730001	1740000	10000	360	318
Chr09	1735001	1745000	10000	359	327
Chr09	1740001	1750000	10000	337	281
Chr09	1745001	1755000	10000	554	473
Chr09	1750001	1760000	10000	556	480
Chr09	1755001	1765000	10000	342	329
Chr09	1760001	1770000	10000	343	328
Chr09	1765001	1775000	10000	317	277
Chr09	1770001	1780000	10000	321	281
Chr09	1775001	1785000	10000	341	298
Chr09	1780001	1790000	10000	351	332
Chr09	1785001	1795000	10000	346	377
Chr09	1790001	1800000	10000	309	345
Chr09	1795001	1805000	10000	325	328
Chr09	1800001	1810000	10000	307	293
Chr09	1805001	1815000	10000	317	281
Chr09	1810001	1820000	10000	320	318
Chr09	1815001	1825000	10000	314	315
Chr09	1820001	1830000	10000	323	328
Chr09	1825001	1835000	10000	376	356
Chr09	1830001	1840000	10000	388	316
Chr09	1835001	1845000	10000	358	309
Chr09	1840001	1850000	10000	352	297
Chr09	1845001	1855000	10000	314	253
Chr09	1850001	1860000	10000	283	264
Chr09	1855001	1865000	10000	269	273
Chr09	1860001	1870000	10000	253	262
Chr09	1865001	1875000	10000	278	300
Chr09	1870001	1880000	10000	339	357
Chr09	1875001	1885000	10000	360	354
Chr09	1880001	1890000	10000	350	348
Chr09	1885001	1895000	10000	342	341
Chr09	1890001	1900000	10000	325	316
Chr09	1895001	1905000	10000	322	285
Chr09	1900001	1910000	10000	379	320
Chr09	1905001	1915000	10000	367	340
Chr09	1910001	1920000	10000	404	384
Chr09	1915001	1925000	10000	394	378
Chr09	1920001	1930000	10000	384	392
Chr09	1925001	1935000	10000	389	409
Chr09	1930001	1940000	10000	322	303
Chr09	1935001	1945000	10000	326	285
Chr09	1940001	1950000	10000	332	319
Chr09	1945001	1955000	10000	353	312
Chr09	1950001	1960000	10000	310	272
Chr09	1955001	1965000	10000	303	310
Chr09	1960001	1970000	10000	321	359
Chr09	1965001	1975000	10000	249	299
Chr09	1970001	1980000	10000	276	244
Chr09	1975001	1985000	10000	349	255
Chr09	1980001	1990000	10000	362	272
Chr09	1985001	1995000	10000	293	261
Chr09	1990001	2000000	10000	253	278
Chr09	1995001	2005000	10000	289	308
Chr09	2000001	2010000	10000	327	366
Chr09	2005001	2015000	10000	434	446
Chr09	2010001	2020000	10000	471	447
Chr09	2015001	2025000	10000	374	401
Chr09	2020001	2030000	10000	326	360
Chr09	2025001	2035000	10000	281	299
Chr09	2030001	2040000	10000	216	252
Chr09	2035001	2045000	10000	288	273
Chr09	2040001	2050000	10000	347	303
Chr09	2045001	2055000	10000	309	329
Chr09	2050001	2060000	10000	385	386
Chr09	2055001	2065000	10000	433	403
Chr09	2060001	2070000	10000	280	290
Chr09	2065001	2075000	10000	117	128
Chr09	2070001	2080000	10000	159	164
Chr09	2075001	2085000	10000	265	271
Chr09	2080001	2090000	10000	353	273
Chr09	2085001	2095000	10000	372	262
Chr09	2090001	2100000	10000	294	250
Chr09	2095001	2105000	10000	310	288
Chr09	2100001	2110000	10000	371	323
Chr09	2105001	2115000	10000	361	317
Chr09	2110001	2120000	10000	300	324
Chr09	2115001	2125000	10000	338	351
Chr09	2120001	2130000	10000	390	362
Chr09	2125001	2135000	10000	301	294
Chr09	2130001	2140000	10000	299	294
Chr09	2135001	2145000	10000	377	331
Chr09	2140001	2150000	10000	378	344
Chr09	2145001	2155000	10000	364	334
Chr09	2150001	2160000	10000	336	316
Chr09	2155001	2165000	10000	374	400
Chr09	2160001	2170000	10000	404	396
Chr09	2165001	2175000	10000	372	354
Chr09	2170001	2180000	10000	385	411
Chr09	2175001	2185000	10000	348	357
Chr09	2180001	2190000	10000	318	303
Chr09	2185001	2195000	10000	320	340
Chr09	2190001	2200000	10000	339	327
Chr09	2195001	2205000	10000	326	275
Chr09	2200001	2210000	10000	250	257
Chr09	2205001	2215000	10000	254	292
Chr09	2210001	2220000	10000	277	259
Chr09	2215001	2225000	10000	328	303
Chr09	2220001	2230000	10000	356	328
Chr09	2225001	2235000	10000	356	306
Chr09	2230001	2240000	10000	340	299
Chr09	2235001	2245000	10000	272	268
Chr09	2240001	2250000	10000	349	357
Chr09	2245001	2255000	10000	384	355
Chr09	2250001	2260000	10000	301	271
Chr09	2255001	2265000	10000	363	320
Chr09	2260001	2270000	10000	372	318
Chr09	2265001	2275000	10000	353	323
Chr09	2270001	2280000	10000	342	340
Chr09	2275001	2285000	10000	1382	1415
Chr09	2280001	2290000	10000	1421	1404
Chr09	2285001	2295000	10000	376	286
Chr09	2290001	2300000	10000	370	333
Chr09	2295001	2305000	10000	366	362
Chr09	2300001	2310000	10000	405	384
Chr09	2305001	2315000	10000	377	383
Chr09	2310001	2320000	10000	302	320
Chr09	2315001	2325000	10000	300	311
Chr09	2320001	2330000	10000	316	311
Chr09	2325001	2335000	10000	343	308
Chr09	2330001	2340000	10000	361	311
Chr09	2335001	2345000	10000	363	306
Chr09	2340001	2350000	10000	303	272
Chr09	2345001	2355000	10000	326	332
Chr09	2350001	2360000	10000	410	415
Chr09	2355001	2365000	10000	372	390
Chr09	2360001	2370000	10000	355	356
Chr09	2365001	2375000	10000	333	291
Chr09	2370001	2380000	10000	305	287
Chr09	2375001	2385000	10000	356	367
Chr09	2380001	2390000	10000	362	344
Chr09	2385001	2395000	10000	267	240
Chr09	2390001	2400000	10000	144	156
Chr09	2395001	2405000	10000	112	142
Chr09	2400001	2410000	10000	220	253
Chr09	2405001	2415000	10000	272	280
Chr09	2410001	2420000	10000	257	235
Chr09	2415001	2425000	10000	377	343
Chr09	2420001	2430000	10000	349	323
Chr09	2425001	2435000	10000	243	197
Chr09	2430001	2440000	10000	397	319
Chr09	2435001	2445000	10000	386	325
Chr09	2440001	2450000	10000	276	252
Chr09	2445001	2455000	10000	301	291
Chr09	2450001	2460000	10000	344	322
Chr09	2455001	2465000	10000	320	310
Chr09	2460001	2470000	10000	264	256
Chr09	2465001	2475000	10000	253	281
Chr09	2470001	2480000	10000	228	256
Chr09	2475001	2485000	10000	299	251
Chr09	2480001	2490000	10000	303	248
Chr09	2485001	2495000	10000	225	216
Chr09	2490001	2500000	10000	245	259
Chr09	2495001	2505000	10000	226	209
Chr09	2500001	2510000	10000	168	140
Chr09	2505001	2515000	10000	161	153
Chr09	2510001	2520000	10000	245	207
Chr09	2515001	2525000	10000	336	288
Chr09	2520001	2530000	10000	352	337
Chr09	2525001	2535000	10000	249	235
Chr09	2530001	2540000	10000	201	193
Chr09	2535001	2545000	10000	296	266
Chr09	2540001	2550000	10000	303	292
Chr09	2545001	2555000	10000	327	352
Chr09	2550001	2560000	10000	338	333
Chr09	2555001	2565000	10000	338	298
Chr09	2560001	2570000	10000	386	343
Chr09	2565001	2575000	10000	360	335
Chr09	2570001	2580000	10000	331	290
Chr09	2575001	2585000	10000	299	274
Chr09	2580001	2590000	10000	261	239
Chr09	2585001	2595000	10000	126	103
Chr09	2590001	2600000	10000	0	0
Chr09	2595001	2605000	10000	94	73
Chr09	2600001	2610000	10000	297	254
Chr09	2605001	2615000	10000	334	317
Chr09	2610001	2620000	10000	290	293
Chr09	2615001	2625000	10000	391	324
Chr09	2620001	2630000	10000	391	324
Chr09	2625001	2635000	10000	341	310
Chr09	2630001	2640000	10000	290	253
Chr09	2635001	2645000	10000	280	252
Chr09	2640001	2650000	10000	353	286
Chr09	2645001	2655000	10000	308	264
Chr09	2650001	2660000	10000	315	290
Chr09	2655001	2665000	10000	320	317
Chr09	2660001	2670000	10000	301	291
Chr09	2665001	2675000	10000	370	327
Chr09	2670001	2680000	10000	364	325
Chr09	2675001	2685000	10000	308	253
Chr09	2680001	2690000	10000	280	251
Chr09	2685001	2695000	10000	370	304
Chr09	2690001	2700000	10000	411	342
Chr09	2695001	2705000	10000	344	281
Chr09	2700001	2710000	10000	336	304
Chr09	2705001	2715000	10000	370	410
Chr09	2710001	2720000	10000	354	381
Chr09	2715001	2725000	10000	293	327
Chr09	2720001	2730000	10000	306	334
Chr09	2725001	2735000	10000	319	310
Chr09	2730001	2740000	10000	272	260
Chr09	2735001	2745000	10000	298	305
Chr09	2740001	2750000	10000	362	343
Chr09	2745001	2755000	10000	309	279
Chr09	2750001	2760000	10000	304	312
Chr09	2755001	2765000	10000	339	315
Chr09	2760001	2770000	10000	310	263
Chr09	2765001	2775000	10000	296	306
Chr09	2770001	2780000	10000	369	378
Chr09	2775001	2785000	10000	391	350
Chr09	2780001	2790000	10000	344	329
Chr09	2785001	2795000	10000	299	322
Chr09	2790001	2800000	10000	254	269
Chr09	2795001	2805000	10000	266	283
Chr09	2800001	2810000	10000	287	271
Chr09	2805001	2815000	10000	315	269
Chr09	2810001	2820000	10000	314	288
Chr09	2815001	2825000	10000	314	282
Chr09	2820001	2830000	10000	278	234
Chr09	2825001	2835000	10000	311	312
Chr09	2830001	2840000	10000	329	354
Chr09	2835001	2845000	10000	242	236
Chr09	2840001	2850000	10000	155	138
Chr09	2845001	2855000	10000	157	141
Chr09	2850001	2860000	10000	274	247
Chr09	2855001	2865000	10000	373	343
Chr09	2860001	2870000	10000	416	386
Chr09	2865001	2875000	10000	359	326
Chr09	2870001	2880000	10000	319	318
Chr09	2875001	2885000	10000	310	305
Chr09	2880001	2890000	10000	287	269
Chr09	2885001	2895000	10000	351	330
Chr09	2890001	2900000	10000	409	383
Chr09	2895001	2905000	10000	325	346
Chr09	2900001	2910000	10000	297	299
Chr09	2905001	2915000	10000	195	182
Chr09	2910001	2920000	10000	88	92
Chr09	2915001	2925000	10000	171	165
Chr09	2920001	2930000	10000	249	254
Chr09	2925001	2935000	10000	307	339
Chr09	2930001	2940000	10000	351	366
Chr09	2935001	2945000	10000	360	373
Chr09	2940001	2950000	10000	325	349
Chr09	2945001	2955000	10000	305	286
Chr09	2950001	2960000	10000	348	278
Chr09	2955001	2965000	10000	375	315
Chr09	2960001	2970000	10000	363	337
Chr09	2965001	2975000	10000	373	331
Chr09	2970001	2980000	10000	385	353
Chr09	2975001	2985000	10000	319	328
Chr09	2980001	2990000	10000	315	314
Chr09	2985001	2995000	10000	275	250
Chr09	2990001	3000000	10000	209	190
Chr09	2995001	3005000	10000	252	220
Chr09	3000001	3010000	10000	225	220
Chr09	3005001	3015000	10000	253	245
Chr09	3010001	3020000	10000	322	242
Chr09	3015001	3025000	10000	318	220
Chr09	3020001	3030000	10000	316	290
Chr09	3025001	3035000	10000	330	328
Chr09	3030001	3040000	10000	363	311
Chr09	3035001	3045000	10000	372	305
Chr09	3040001	3050000	10000	319	295
Chr09	3045001	3055000	10000	302	277
Chr09	3050001	3060000	10000	321	272
Chr09	3055001	3065000	10000	299	275
Chr09	3060001	3070000	10000	302	303
Chr09	3065001	3075000	10000	358	398
Chr09	3070001	3080000	10000	335	357
Chr09	3075001	3085000	10000	312	308
Chr09	3080001	3090000	10000	299	319
Chr09	3085001	3095000	10000	259	294
Chr09	3090001	3100000	10000	252	269
Chr09	3095001	3105000	10000	249	257
Chr09	3100001	3110000	10000	296	330
Chr09	3105001	3115000	10000	305	329
Chr09	3110001	3120000	10000	218	207
Chr09	3115001	3125000	10000	174	164
Chr09	3120001	3130000	10000	252	262
Chr09	3125001	3135000	10000	330	344
Chr09	3130001	3140000	10000	341	334
Chr09	3135001	3145000	10000	226	216
Chr09	3140001	3150000	10000	262	250
Chr09	3145001	3155000	10000	389	362
Chr09	3150001	3160000	10000	362	337
Chr09	3155001	3165000	10000	355	336
Chr09	3160001	3170000	10000	329	314
Chr09	3165001	3175000	10000	283	282
Chr09	3170001	3180000	10000	282	275
Chr09	3175001	3185000	10000	320	301
Chr09	3180001	3190000	10000	365	348
Chr09	3185001	3195000	10000	349	375
Chr09	3190001	3200000	10000	309	333
Chr09	3195001	3205000	10000	344	321
Chr09	3200001	3210000	10000	372	351
Chr09	3205001	3215000	10000	321	338
Chr09	3210001	3220000	10000	310	312
Chr09	3215001	3225000	10000	341	298
Chr09	3220001	3230000	10000	351	305
Chr09	3225001	3235000	10000	324	286
Chr09	3230001	3240000	10000	349	339
Chr09	3235001	3245000	10000	283	265
Chr09	3240001	3250000	10000	72	55
Chr09	3245001	3255000	10000	3	3
Chr09	3250001	3260000	10000	158	142
Chr09	3255001	3265000	10000	321	305
Chr09	3260001	3270000	10000	345	324
Chr09	3265001	3275000	10000	361	302
Chr09	3270001	3280000	10000	351	346
Chr09	3275001	3285000	10000	361	382
Chr09	3280001	3290000	10000	305	274
Chr09	3285001	3295000	10000	264	258
Chr09	3290001	3300000	10000	300	356
Chr09	3295001	3305000	10000	302	308
Chr09	3300001	3310000	10000	296	225
Chr09	3305001	3315000	10000	337	301
Chr09	3310001	3320000	10000	434	363
Chr09	3315001	3325000	10000	418	320
Chr09	3320001	3330000	10000	289	243
Chr09	3325001	3335000	10000	315	260
Chr09	3330001	3340000	10000	389	381
Chr09	3335001	3345000	10000	322	351
Chr09	3340001	3350000	10000	292	279
Chr09	3345001	3355000	10000	282	256
Chr09	3350001	3360000	10000	266	261
Chr09	3355001	3365000	10000	299	304
Chr09	3360001	3370000	10000	348	317
Chr09	3365001	3375000	10000	413	352
Chr09	3370001	3380000	10000	431	362
Chr09	3375001	3385000	10000	415	327
Chr09	3380001	3390000	10000	439	363
Chr09	3385001	3395000	10000	419	416
Chr09	3390001	3400000	10000	432	447
Chr09	3395001	3405000	10000	429	480
Chr09	3400001	3410000	10000	373	408
Chr09	3405001	3415000	10000	365	398
Chr09	3410001	3420000	10000	294	404
Chr09	3415001	3425000	10000	309	360
Chr09	3420001	3430000	10000	402	387
Chr09	3425001	3435000	10000	388	352
Chr09	3430001	3440000	10000	297	285
Chr09	3435001	3445000	10000	308	284
Chr09	3440001	3450000	10000	341	302
Chr09	3445001	3455000	10000	342	325
Chr09	3450001	3460000	10000	416	329
Chr09	3455001	3465000	10000	334	264
Chr09	3460001	3470000	10000	214	178
Chr09	3465001	3475000	10000	161	133
Chr09	3470001	3480000	10000	56	67
Chr09	3475001	3485000	10000	92	72
Chr09	3480001	3490000	10000	148	121
Chr09	3485001	3495000	10000	216	199
Chr09	3490001	3500000	10000	337	329
Chr09	3495001	3505000	10000	344	341
Chr09	3500001	3510000	10000	246	228
Chr09	3505001	3515000	10000	172	159
Chr09	3510001	3520000	10000	204	219
Chr09	3515001	3525000	10000	246	258
Chr09	3520001	3530000	10000	245	226
Chr09	3525001	3535000	10000	234	192
Chr09	3530001	3540000	10000	307	316
Chr09	3535001	3545000	10000	383	366
Chr09	3540001	3550000	10000	364	268
Chr09	3545001	3555000	10000	344	266
Chr09	3550001	3560000	10000	325	262
Chr09	3555001	3565000	10000	286	252
Chr09	3560001	3570000	10000	330	335
Chr09	3565001	3575000	10000	345	351
Chr09	3570001	3580000	10000	283	258
Chr09	3575001	3585000	10000	302	248
Chr09	3580001	3590000	10000	398	353
